,gameId,playId,Pos,Personnel,dbscan,kmeans
1413,2017091011,3194,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1])]",434,10,3
1414,2017091011,3216,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1])]",434,4,3
1415,2017091011,3244,"[array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,11,0
1416,2017091011,3268,"[array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,7,3
1417,2017091011,3296,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,4,3
1418,2017091011,3398,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,5,1
1419,2017091011,3422,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,-1,0
1420,2017091011,3448,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,5,1
1421,2017091011,3469,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,5,1
1422,2017091011,3493,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,4,3
1423,2017091011,3518,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1])]",524,11,0
1424,2017091011,3539,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1])]",524,-1,1
1425,2017091011,3560,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1])]",524,0,0
1426,2017091011,3581,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1])]",524,3,5
1427,2017091011,3605,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,-1,1
1428,2017091011,3626,"[array([1, 0, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0])]",524,7,3
1429,2017091011,3664,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1])]",425,5,1
1430,2017091011,3685,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,5,1
1431,2017091011,3706,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,10,3
1432,2017091011,3744,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,5,1
1433,2017091011,3782,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,0,0
1434,2017091011,3824,"[array([1, 0, 0]), array([1, 0, 0]), array([0, 1, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",524,-1,3
1435,2017091012,66,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,0,0
1436,2017091012,87,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,2,2
1437,2017091012,108,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,0
1438,2017091012,129,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1439,2017091012,150,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",515,3,5
1440,2017091012,174,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1441,2017091012,198,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1442,2017091012,220,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1443,2017091012,271,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0])]",434,1,4
1444,2017091012,292,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1])]",425,5,1
1445,2017091012,316,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",416,4,3
1446,2017091012,356,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,0,0
1447,2017091012,382,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1448,2017091012,408,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1449,2017091012,432,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1450,2017091012,470,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1451,2017091012,494,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1452,2017091012,516,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1453,2017091012,542,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1454,2017091012,609,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0])]",434,2,2
1455,2017091012,633,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0])]",434,2,2
1456,2017091012,707,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",524,0,0
1457,2017091012,731,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",524,2,2
1458,2017091012,752,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",524,2,2
1459,2017091012,774,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",425,2,2
1460,2017091012,798,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",425,0,0
1461,2017091012,822,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",425,3,5
1462,2017091012,843,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",425,3,5
1463,2017091012,864,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1464,2017091012,886,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0])]",524,3,5
1465,2017091012,907,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,5
1466,2017091012,952,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1467,2017091012,1006,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,0,5
1468,2017091012,1034,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1469,2017091012,1105,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",425,4,3
1470,2017091012,1126,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0])]",434,1,2
1471,2017091012,1154,"[array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0])]",434,4,3
1472,2017091012,1175,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",434,1,4
1473,2017091012,1196,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0])]",416,10,1
1474,2017091012,1238,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,3,5
1475,2017091012,1264,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",524,0,0
1476,2017091012,1285,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,0,4
1477,2017091012,1314,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,3,5
1478,2017091012,1335,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,0
1479,2017091012,1356,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,0
1480,2017091012,1397,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,4,3
1481,2017091012,1453,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,-1,1
1482,2017091012,1477,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,4,3
1483,2017091012,1501,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1])]",326,0,5
1484,2017091012,1555,"[array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",515,3,5
1485,2017091012,1576,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1486,2017091012,1603,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,0
1487,2017091012,1625,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,0,0
1488,2017091012,1696,"[array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",425,2,2
1489,2017091012,1720,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0])]",425,2,2
1490,2017091012,1771,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1])]",416,0,0
1491,2017091012,1797,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1])]",416,4,3
1492,2017091012,1821,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1])]",416,-1,1
1493,2017091012,1870,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,1,4
1494,2017091012,1897,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,3,5
1495,2017091012,1922,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,0,5
1496,2017091012,1963,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,1,4
1497,2017091012,2001,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1])]",416,3,5
1498,2017091012,2025,"[array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1])]",416,4,3
1499,2017091012,2081,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1])]",434,4,3
1500,2017091012,2180,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1])]",434,10,1
1501,2017091012,2199,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,1,1
1502,2017091012,2223,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 0, 1])]",326,3,5
1503,2017091012,2252,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1])]",425,4,3
1504,2017091012,2273,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1])]",434,2,2
1505,2017091012,2297,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",434,-1,0
1506,2017091012,2318,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",425,-1,3
1507,2017091012,2342,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",416,3,5
1508,2017091012,2366,"[array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",425,7,0
1509,2017091012,2390,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0])]",434,3,5
1510,2017091012,2414,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([1, 0, 0])]",434,-1,1
1511,2017091012,2435,"[array([0, 0, 1]), array([0, 1, 0]), array([1, 0, 0]), array([1, 0, 0]), array([0, 0, 1]), array([0, 0, 1]), array([0, 1, 0]), array([0, 0, 1]), array([1, 0, 0]), array([0, 0, 1]), array([1, 0, 0])]",425,6,1
